,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_group
14080,14081,2012-08-14,3,2012,8,21,False,2,True,1,0.74,0.6818,0.62,0.2239,56,252,308,4
14081,14082,2012-08-14,3,2012,8,22,False,2,True,1,0.72,0.6818,0.66,0.0896,28,161,189,4
14082,14083,2012-08-14,3,2012,8,23,False,2,True,1,0.72,0.6818,0.66,0.1642,53,114,167,4
14083,14084,2012-08-15,3,2012,8,0,False,3,True,1,0.7,0.6515,0.61,0.194,8,52,60,1
14084,14085,2012-08-15,3,2012,8,1,False,3,True,1,0.7,0.6515,0.61,0.0,6,31,37,1
14085,14086,2012-08-15,3,2012,8,2,False,3,True,1,0.68,0.6364,0.65,0.0,1,7,8,1
14086,14087,2012-08-15,3,2012,8,3,False,3,True,1,0.66,0.6212,0.74,0.1045,1,10,11,1
14087,14088,2012-08-15,3,2012,8,4,False,3,True,1,0.64,0.5758,0.83,0.1045,0,4,4,1
14088,14089,2012-08-15,3,2012,8,5,False,3,True,1,0.64,0.5909,0.78,0.1045,4,35,39,1
14089,14090,2012-08-15,3,2012,8,6,False,3,True,1,0.64,0.5909,0.78,0.1045,12,160,172,1
14090,14091,2012-08-15,3,2012,8,7,False,3,True,2,0.66,0.6212,0.69,0.194,25,467,492,2
14091,14092,2012-08-15,3,2012,8,8,False,3,True,2,0.7,0.6515,0.65,0.2836,40,642,682,2
14092,14093,2012-08-15,3,2012,8,9,False,3,True,2,0.72,0.6818,0.62,0.194,57,310,367,2
14093,14094,2012-08-15,3,2012,8,10,False,3,True,2,0.72,0.6818,0.62,0.194,70,163,233,2
14094,14095,2012-08-15,3,2012,8,11,False,3,True,2,0.74,0.6818,0.58,0.194,80,155,235,2
14095,14096,2012-08-15,3,2012,8,12,False,3,True,1,0.74,0.6818,0.55,0.2239,77,230,307,2
14096,14097,2012-08-15,3,2012,8,13,False,3,True,2,0.78,0.7121,0.49,0.194,88,206,294,3
14097,14098,2012-08-15,3,2012,8,14,False,3,True,2,0.76,0.697,0.52,0.2985,94,161,255,3
14098,14099,2012-08-15,3,2012,8,15,False,3,True,1,0.76,0.697,0.52,0.2537,70,196,266,3
14099,14100,2012-08-15,3,2012,8,16,False,3,True,1,0.76,0.6818,0.48,0.194,91,340,431,3
14100,14101,2012-08-15,3,2012,8,17,False,3,True,1,0.74,0.6818,0.55,0.2836,102,749,851,3
14101,14102,2012-08-15,3,2012,8,18,False,3,True,1,0.74,0.6667,0.51,0.2239,80,768,848,3
14102,14103,2012-08-15,3,2012,8,19,False,3,True,1,0.7,0.6515,0.61,0.1343,124,525,649,4
14103,14104,2012-08-15,3,2012,8,20,False,3,True,1,0.7,0.6515,0.61,0.1343,72,355,427,4
14104,14105,2012-08-15,3,2012,8,21,False,3,True,1,0.7,0.6515,0.61,0.194,49,266,315,4
14105,14106,2012-08-15,3,2012,8,22,False,3,True,1,0.7,0.6515,0.61,0.1642,29,197,226,4
14106,14107,2012-08-15,3,2012,8,23,False,3,True,1,0.68,0.6364,0.65,0.1045,18,120,138,4
14107,14108,2012-08-16,3,2012,8,0,False,4,True,1,0.66,0.6212,0.69,0.0,13,63,76,1
14108,14109,2012-08-16,3,2012,8,1,False,4,True,1,0.64,0.6061,0.73,0.0,3,18,21,1
14109,14110,2012-08-16,3,2012,8,2,False,4,True,1,0.64,0.6061,0.69,0.194,0,15,15,1
14110,14111,2012-08-16,3,2012,8,3,False,4,True,1,0.62,0.5909,0.73,0.2537,0,4,4,1
14111,14112,2012-08-16,3,2012,8,4,False,4,True,1,0.62,0.5909,0.73,0.2239,2,3,5,1
14112,14113,2012-08-16,3,2012,8,5,False,4,True,1,0.6,0.5758,0.78,0.1642,7,30,37,1
14113,14114,2012-08-16,3,2012,8,6,False,4,True,1,0.6,0.5758,0.78,0.1642,3,162,165,1
14114,14115,2012-08-16,3,2012,8,7,False,4,True,1,0.64,0.6061,0.69,0.2239,16,448,464,2
14115,14116,2012-08-16,3,2012,8,8,False,4,True,1,0.68,0.6364,0.61,0.194,33,649,682,2
14116,14117,2012-08-16,3,2012,8,9,False,4,True,1,0.72,0.6667,0.54,0.1045,41,296,337,2
14117,14118,2012-08-16,3,2012,8,10,False,4,True,1,0.74,0.6667,0.48,0.1343,78,121,199,2
14118,14119,2012-08-16,3,2012,8,11,False,4,True,1,0.76,0.6667,0.37,0.0896,83,191,274,2
14119,14120,2012-08-16,3,2012,8,12,False,4,True,1,0.8,0.697,0.33,0.1045,96,247,343,2
14120,14121,2012-08-16,3,2012,8,13,False,4,True,1,0.8,0.697,0.31,0.2239,81,219,300,3
14121,14122,2012-08-16,3,2012,8,14,False,4,True,1,0.82,0.7121,0.32,0.0,72,176,248,3
14122,14123,2012-08-16,3,2012,8,15,False,4,True,1,0.8,0.697,0.33,0.2537,63,197,260,3
14123,14124,2012-08-16,3,2012,8,16,False,4,True,1,0.82,0.7121,0.32,0.2239,79,340,419,3
14124,14125,2012-08-16,3,2012,8,17,False,4,True,1,0.82,0.7273,0.34,0.194,130,767,897,3
14125,14126,2012-08-16,3,2012,8,18,False,4,True,1,0.8,0.7121,0.36,0.0,109,723,832,3
14126,14127,2012-08-16,3,2012,8,19,False,4,True,1,0.76,0.6818,0.4,0.1045,119,558,677,4
14127,14128,2012-08-16,3,2012,8,20,False,4,True,1,0.76,0.6818,0.4,0.0896,100,414,514,4
14128,14129,2012-08-16,3,2012,8,21,False,4,True,1,0.74,0.6667,0.48,0.194,83,273,356,4
14129,14130,2012-08-16,3,2012,8,22,False,4,True,1,0.72,0.6667,0.51,0.1642,69,185,254,4
14130,14131,2012-08-16,3,2012,8,23,False,4,True,1,0.7,0.6515,0.54,0.1045,58,168,226,4
14131,14132,2012-08-17,3,2012,8,0,False,5,True,1,0.68,0.2424,0.57,0.1642,21,67,88,1
14132,14133,2012-08-17,3,2012,8,1,False,5,True,1,0.66,0.2424,0.65,0.1045,16,38,54,1
14133,14134,2012-08-17,3,2012,8,2,False,5,True,1,0.66,0.2424,0.61,0.1343,4,15,19,1
14134,14135,2012-08-17,3,2012,8,3,False,5,True,1,0.64,0.2424,0.65,0.1045,0,6,6,1
14135,14136,2012-08-17,3,2012,8,4,False,5,True,1,0.64,0.2424,0.73,0.1642,0,9,9,1
14136,14137,2012-08-17,3,2012,8,5,False,5,True,1,0.64,0.2424,0.73,0.1045,2,34,36,1
14137,14138,2012-08-17,3,2012,8,6,False,5,True,1,0.62,0.2424,0.78,0.1343,6,151,157,1
14138,14139,2012-08-17,3,2012,8,7,False,5,True,1,0.64,0.2424,0.73,0.1045,11,368,379,2
14139,14140,2012-08-17,3,2012,8,8,False,5,True,1,0.68,0.2424,0.65,0.1343,43,625,668,2
14140,14141,2012-08-17,3,2012,8,9,False,5,True,1,0.7,0.2424,0.58,0.1045,58,320,378,2
14141,14142,2012-08-17,3,2012,8,10,False,5,True,1,0.74,0.2424,0.55,0.1642,82,149,231,2
14142,14143,2012-08-17,3,2012,8,11,False,5,True,1,0.76,0.2424,0.52,0.2836,98,205,303,2
14143,14144,2012-08-17,3,2012,8,12,False,5,True,1,0.82,0.2424,0.41,0.2239,110,255,365,2
14144,14145,2012-08-17,3,2012,8,13,False,5,True,1,0.84,0.2424,0.36,0.3881,103,254,357,3
14145,14146,2012-08-17,3,2012,8,14,False,5,True,1,0.86,0.2424,0.34,0.4179,128,200,328,3
14146,14147,2012-08-17,3,2012,8,15,False,5,True,1,0.86,0.2424,0.3,0.4627,127,256,383,3
14147,14148,2012-08-17,3,2012,8,16,False,5,True,2,0.84,0.2424,0.32,0.4478,116,372,488,3
14148,14149,2012-08-17,3,2012,8,17,False,5,True,1,0.82,0.2424,0.36,0.3284,144,647,791,3
14149,14150,2012-08-17,3,2012,8,18,False,5,True,2,0.82,0.2424,0.38,0.2537,108,561,669,3
14150,14151,2012-08-17,3,2012,8,19,False,5,True,2,0.74,0.2424,0.55,0.3881,88,403,491,4
14151,14152,2012-08-17,3,2012,8,20,False,5,True,2,0.72,0.2424,0.58,0.2239,97,262,359,4
14152,14153,2012-08-17,3,2012,8,21,False,5,True,2,0.68,0.2424,0.69,0.2985,57,198,255,4
14153,14154,2012-08-17,3,2012,8,22,False,5,True,3,0.66,0.2424,0.83,0.194,43,170,213,4
14154,14155,2012-08-17,3,2012,8,23,False,5,True,3,0.64,0.2424,0.83,0.2239,21,100,121,4
14155,14156,2012-08-18,3,2012,8,0,False,6,False,2,0.64,0.5758,0.83,0.2239,6,99,105,1
14156,14157,2012-08-18,3,2012,8,1,False,6,False,3,0.62,0.5455,0.94,0.1642,14,78,92,1
14157,14158,2012-08-18,3,2012,8,2,False,6,False,3,0.62,0.5606,0.88,0.1642,4,39,43,1
14158,14159,2012-08-18,3,2012,8,3,False,6,False,1,0.62,0.5606,0.88,0.194,7,23,30,1
14159,14160,2012-08-18,3,2012,8,4,False,6,False,1,0.62,0.5909,0.73,0.2239,5,8,13,1
14160,14161,2012-08-18,3,2012,8,5,False,6,False,1,0.6,0.5758,0.78,0.2537,2,7,9,1
14161,14162,2012-08-18,3,2012,8,6,False,6,False,1,0.6,0.5606,0.83,0.2239,4,23,27,1
14162,14163,2012-08-18,3,2012,8,7,False,6,False,1,0.6,0.5606,0.83,0.2239,12,52,64,2
14163,14164,2012-08-18,3,2012,8,8,False,6,False,1,0.64,0.6061,0.69,0.2537,28,161,189,2
14164,14165,2012-08-18,3,2012,8,9,False,6,False,1,0.66,0.6212,0.65,0.2836,81,211,292,2
14165,14166,2012-08-18,3,2012,8,10,False,6,False,1,0.7,0.6515,0.54,0.1642,166,314,480,2
14166,14167,2012-08-18,3,2012,8,11,False,6,False,1,0.72,0.6667,0.51,0.0,180,356,536,2
14167,14168,2012-08-18,3,2012,8,12,False,6,False,1,0.76,0.6667,0.37,0.194,266,388,654,2
14168,14169,2012-08-18,3,2012,8,13,False,6,False,1,0.74,0.6515,0.4,0.194,289,355,644,3
14169,14170,2012-08-18,3,2012,8,14,False,6,False,1,0.76,0.6667,0.37,0.2836,242,356,598,3
14170,14171,2012-08-18,3,2012,8,15,False,6,False,1,0.76,0.6667,0.37,0.2239,250,346,596,3
14171,14172,2012-08-18,3,2012,8,16,False,6,False,1,0.76,0.6667,0.37,0.2537,287,354,641,3
14172,14173,2012-08-18,3,2012,8,17,False,6,False,1,0.76,0.6667,0.37,0.2239,256,379,635,3
14173,14174,2012-08-18,3,2012,8,18,False,6,False,1,0.74,0.6515,0.37,0.1642,225,329,554,3
14174,14175,2012-08-18,3,2012,8,19,False,6,False,1,0.7,0.6364,0.45,0.1642,164,324,488,4
14175,14176,2012-08-18,3,2012,8,20,False,6,False,1,0.7,0.6364,0.45,0.1045,99,242,341,4
14176,14177,2012-08-18,3,2012,8,21,False,6,False,1,0.66,0.6212,0.61,0.0,90,248,338,4
14177,14178,2012-08-18,3,2012,8,22,False,6,False,1,0.66,0.6212,0.61,0.0,90,171,261,4
14178,14179,2012-08-18,3,2012,8,23,False,6,False,1,0.64,0.6061,0.65,0.0896,60,175,235,4
14179,14180,2012-08-19,3,2012,8,0,False,0,False,1,0.66,0.6212,0.57,0.0896,44,143,187,1
14180,14181,2012-08-19,3,2012,8,1,False,0,False,1,0.64,0.6061,0.65,0.0,29,102,131,1
14181,14182,2012-08-19,3,2012,8,2,False,0,False,2,0.62,0.6061,0.69,0.0896,16,103,119,1
14182,14183,2012-08-19,3,2012,8,3,False,0,False,2,0.62,0.6061,0.61,0.1642,21,34,55,1
14183,14184,2012-08-19,3,2012,8,4,False,0,False,2,0.62,0.6061,0.65,0.1642,4,22,26,1
14184,14185,2012-08-19,3,2012,8,5,False,0,False,2,0.6,0.5909,0.73,0.1343,3,8,11,1
14185,14186,2012-08-19,3,2012,8,6,False,0,False,2,0.62,0.6061,0.69,0.1045,5,15,20,1
14186,14187,2012-08-19,3,2012,8,7,False,0,False,2,0.62,0.6061,0.69,0.1343,12,29,41,2
14187,14188,2012-08-19,3,2012,8,8,False,0,False,2,0.64,0.6061,0.69,0.1045,34,90,124,2
14188,14189,2012-08-19,3,2012,8,9,False,0,False,2,0.66,0.6212,0.74,0.0,86,184,270,2
14189,14190,2012-08-19,3,2012,8,10,False,0,False,2,0.68,0.6364,0.69,0.0,138,287,425,2
14190,14191,2012-08-19,3,2012,8,11,False,0,False,3,0.64,0.5909,0.78,0.1642,83,189,272,2
14191,14192,2012-08-19,3,2012,8,12,False,0,False,3,0.64,0.6061,0.73,0.0,112,186,298,2
14192,14193,2012-08-19,3,2012,8,13,False,0,False,3,0.64,0.5758,0.83,0.1343,50,112,162,3
14193,14194,2012-08-19,3,2012,8,14,False,0,False,3,0.64,0.6061,0.73,0.0,41,108,149,3
14194,14195,2012-08-19,3,2012,8,15,False,0,False,2,0.64,0.6061,0.65,0.0,89,187,276,3
14195,14196,2012-08-19,3,2012,8,16,False,0,False,2,0.66,0.6212,0.65,0.0,97,259,356,3
14196,14197,2012-08-19,3,2012,8,17,False,0,False,2,0.64,0.5909,0.78,0.1045,76,267,343,3
14197,14198,2012-08-19,3,2012,8,18,False,0,False,2,0.64,0.5909,0.78,0.1045,86,291,377,3
14198,14199,2012-08-19,3,2012,8,19,False,0,False,2,0.64,0.6061,0.73,0.1343,72,269,341,4
14199,14200,2012-08-19,3,2012,8,20,False,0,False,2,0.64,0.6061,0.73,0.194,61,213,274,4
14200,14201,2012-08-19,3,2012,8,21,False,0,False,3,0.62,0.5909,0.78,0.0896,36,154,190,4
14201,14202,2012-08-19,3,2012,8,22,False,0,False,2,0.62,0.5909,0.78,0.1642,6,50,56,4
14202,14203,2012-08-19,3,2012,8,23,False,0,False,2,0.62,0.5909,0.73,0.0,7,39,46,4
14203,14204,2012-08-20,3,2012,8,0,False,1,True,2,0.6,0.5606,0.83,0.1045,1,25,26,1
14204,14205,2012-08-20,3,2012,8,1,False,1,True,1,0.6,0.5606,0.83,0.1642,0,10,10,1
14205,14206,2012-08-20,3,2012,8,2,False,1,True,1,0.6,0.5606,0.83,0.1642,0,5,5,1
14206,14207,2012-08-20,3,2012,8,3,False,1,True,1,0.6,0.5455,0.88,0.1045,0,3,3,1
14207,14208,2012-08-20,3,2012,8,4,False,1,True,2,0.6,0.5606,0.83,0.0896,0,7,7,1
14208,14209,2012-08-20,3,2012,8,5,False,1,True,2,0.6,0.5606,0.83,0.0,2,35,37,1
14209,14210,2012-08-20,3,2012,8,6,False,1,True,2,0.6,0.5758,0.78,0.1343,6,155,161,1
14210,14211,2012-08-20,3,2012,8,7,False,1,True,2,0.62,0.5909,0.78,0.1343,15,427,442,2
14211,14212,2012-08-20,3,2012,8,8,False,1,True,2,0.62,0.5909,0.73,0.1045,37,618,655,2
14212,14213,2012-08-20,3,2012,8,9,False,1,True,2,0.64,0.6061,0.69,0.0,55,302,357,2
14213,14214,2012-08-20,3,2012,8,10,False,1,True,2,0.64,0.6061,0.69,0.0896,69,124,193,2
14214,14215,2012-08-20,3,2012,8,11,False,1,True,1,0.66,0.6212,0.65,0.1045,90,151,241,2
14215,14216,2012-08-20,3,2012,8,12,False,1,True,2,0.66,0.6212,0.61,0.1045,66,216,282,2
14216,14217,2012-08-20,3,2012,8,13,False,1,True,1,0.7,0.6515,0.58,0.1343,97,194,291,3
14217,14218,2012-08-20,3,2012,8,14,False,1,True,1,0.72,0.6667,0.54,0.1642,87,188,275,3
14218,14219,2012-08-20,3,2012,8,15,False,1,True,1,0.72,0.6667,0.54,0.2537,102,207,309,3
14219,14220,2012-08-20,3,2012,8,16,False,1,True,1,0.72,0.6667,0.54,0.2537,103,357,460,3
14220,14221,2012-08-20,3,2012,8,17,False,1,True,1,0.7,0.6515,0.58,0.2836,83,810,893,3
14221,14222,2012-08-20,3,2012,8,18,False,1,True,2,0.62,0.5909,0.78,0.2537,89,726,815,3
14222,14223,2012-08-20,3,2012,8,19,False,1,True,2,0.62,0.5909,0.78,0.194,33,266,299,4
14223,14224,2012-08-20,3,2012,8,20,False,1,True,2,0.62,0.5758,0.83,0.2836,30,231,261,4
14224,14225,2012-08-20,3,2012,8,21,False,1,True,1,0.6,0.5606,0.83,0.0,26,219,245,4
14225,14226,2012-08-20,3,2012,8,22,False,1,True,2,0.6,0.5606,0.83,0.0,25,136,161,4
14226,14227,2012-08-20,3,2012,8,23,False,1,True,2,0.6,0.5606,0.83,0.0,10,92,102,4
14227,14228,2012-08-21,3,2012,8,0,False,2,True,2,0.6,0.5606,0.83,0.0896,7,52,59,1
14228,14229,2012-08-21,3,2012,8,1,False,2,True,2,0.6,0.5606,0.83,0.1343,11,22,33,1
14229,14230,2012-08-21,3,2012,8,2,False,2,True,2,0.58,0.5455,0.88,0.2836,1,7,8,1
14230,14231,2012-08-21,3,2012,8,3,False,2,True,1,0.56,0.5303,0.88,0.0,0,3,3,1
14231,14232,2012-08-21,3,2012,8,4,False,2,True,1,0.56,0.5303,0.88,0.0,0,4,4,1
14232,14233,2012-08-21,3,2012,8,5,False,2,True,1,0.56,0.5303,0.83,0.0896,4,30,34,1
14233,14234,2012-08-21,3,2012,8,6,False,2,True,1,0.56,0.5303,0.83,0.1045,5,164,169,1
14234,14235,2012-08-21,3,2012,8,7,False,2,True,1,0.6,0.5758,0.78,0.1045,19,500,519,2
14235,14236,2012-08-21,3,2012,8,8,False,2,True,1,0.6,0.5758,0.78,0.1343,27,696,723,2
14236,14237,2012-08-21,3,2012,8,9,False,2,True,1,0.64,0.6061,0.69,0.0,47,281,328,2
14237,14238,2012-08-21,3,2012,8,10,False,2,True,1,0.66,0.6212,0.61,0.1045,58,120,178,2
14238,14239,2012-08-21,3,2012,8,11,False,2,True,1,0.7,0.6515,0.54,0.0,61,195,256,2
14239,14240,2012-08-21,3,2012,8,12,False,2,True,1,0.72,0.6515,0.45,0.0,79,226,305,2
14240,14241,2012-08-21,3,2012,8,13,False,2,True,1,0.74,0.6515,0.4,0.0,76,255,331,3
14241,14242,2012-08-21,3,2012,8,14,False,2,True,1,0.76,0.6667,0.37,0.0896,110,192,302,3
14242,14243,2012-08-21,3,2012,8,15,False,2,True,1,0.76,0.6667,0.37,0.0,76,226,302,3
14243,14244,2012-08-21,3,2012,8,16,False,2,True,1,0.76,0.6667,0.37,0.0,109,358,467,3
14244,14245,2012-08-21,3,2012,8,17,False,2,True,1,0.74,0.6667,0.51,0.2836,92,786,878,3
14245,14246,2012-08-21,3,2012,8,18,False,2,True,1,0.72,0.6667,0.54,0.2239,93,532,625,3
14246,14247,2012-08-21,3,2012,8,19,False,2,True,3,0.62,0.5909,0.73,0.1045,56,420,476,4
14247,14248,2012-08-21,3,2012,8,20,False,2,True,1,0.64,0.6061,0.73,0.0,62,296,358,4
14248,14249,2012-08-21,3,2012,8,21,False,2,True,1,0.64,0.6061,0.73,0.0,41,239,280,4
14249,14250,2012-08-21,3,2012,8,22,False,2,True,1,0.64,0.5909,0.78,0.0,24,208,232,4
14250,14251,2012-08-21,3,2012,8,23,False,2,True,1,0.62,0.5758,0.83,0.0,23,113,136,4
14251,14252,2012-08-22,3,2012,8,0,False,3,True,1,0.62,0.5758,0.83,0.1045,9,46,55,1
14252,14253,2012-08-22,3,2012,8,1,False,3,True,1,0.62,0.5909,0.78,0.0,1,20,21,1
14253,14254,2012-08-22,3,2012,8,2,False,3,True,1,0.62,0.5909,0.78,0.0,7,10,17,1
14254,14255,2012-08-22,3,2012,8,3,False,3,True,1,0.62,0.5909,0.78,0.0,0,7,7,1
14255,14256,2012-08-22,3,2012,8,4,False,3,True,1,0.58,0.5455,0.83,0.1045,1,7,8,1
14256,14257,2012-08-22,3,2012,8,5,False,3,True,1,0.6,0.5758,0.78,0.0,2,38,40,1
14257,14258,2012-08-22,3,2012,8,6,False,3,True,1,0.62,0.5909,0.73,0.0,12,175,187,1
14258,14259,2012-08-22,3,2012,8,7,False,3,True,1,0.62,0.5909,0.78,0.0,16,537,553,2
14259,14260,2012-08-22,3,2012,8,8,False,3,True,1,0.64,0.6061,0.73,0.0896,37,703,740,2
14260,14261,2012-08-22,3,2012,8,9,False,3,True,1,0.68,0.6364,0.65,0.0,41,335,376,2
14261,14262,2012-08-22,3,2012,8,10,False,3,True,1,0.7,0.6515,0.61,0.0896,66,159,225,2
14262,14263,2012-08-22,3,2012,8,11,False,3,True,1,0.72,0.6667,0.58,0.0896,71,196,267,2
14263,14264,2012-08-22,3,2012,8,12,False,3,True,1,0.74,0.6667,0.51,0.0,59,253,312,2
14264,14265,2012-08-22,3,2012,8,13,False,3,True,1,0.76,0.6818,0.48,0.1045,74,242,316,3
14265,14266,2012-08-22,3,2012,8,14,False,3,True,1,0.76,0.6818,0.45,0.1045,82,184,266,3
14266,14267,2012-08-22,3,2012,8,15,False,3,True,1,0.76,0.6818,0.48,0.1343,94,222,316,3
14267,14268,2012-08-22,3,2012,8,16,False,3,True,3,0.74,0.6818,0.55,0.2239,102,358,460,3
14268,14269,2012-08-22,3,2012,8,17,False,3,True,3,0.74,0.6818,0.55,0.2239,72,711,783,3
14269,14270,2012-08-22,3,2012,8,18,False,3,True,3,0.66,0.6212,0.61,0.2239,91,592,683,3
14270,14271,2012-08-22,3,2012,8,19,False,3,True,2,0.66,0.6212,0.74,0.0,56,524,580,4
14271,14272,2012-08-22,3,2012,8,20,False,3,True,1,0.64,0.6061,0.73,0.194,59,332,391,4
14272,14273,2012-08-22,3,2012,8,21,False,3,True,1,0.64,0.6061,0.73,0.0,60,291,351,4
14273,14274,2012-08-22,3,2012,8,22,False,3,True,1,0.64,0.6061,0.73,0.0,55,226,281,4
14274,14275,2012-08-22,3,2012,8,23,False,3,True,1,0.64,0.5758,0.83,0.0,27,113,140,4
14275,14276,2012-08-23,3,2012,8,0,False,4,True,1,0.64,0.5909,0.78,0.0,9,51,60,1
14276,14277,2012-08-23,3,2012,8,1,False,4,True,1,0.62,0.5758,0.83,0.0,10,15,25,1
14277,14278,2012-08-23,3,2012,8,2,False,4,True,1,0.62,0.5758,0.83,0.0,9,11,20,1
14278,14279,2012-08-23,3,2012,8,3,False,4,True,1,0.62,0.5758,0.83,0.0896,3,6,9,1
14279,14280,2012-08-23,3,2012,8,4,False,4,True,1,0.62,0.5758,0.83,0.0,0,6,6,1
14280,14281,2012-08-23,3,2012,8,5,False,4,True,1,0.62,0.5758,0.83,0.0,1,36,37,1
14281,14282,2012-08-23,3,2012,8,6,False,4,True,2,0.6,0.5455,0.88,0.0896,14,178,192,1
14282,14283,2012-08-23,3,2012,8,7,False,4,True,2,0.62,0.5758,0.83,0.0896,18,463,481,2
14283,14284,2012-08-23,3,2012,8,8,False,4,True,2,0.66,0.6212,0.74,0.0896,45,662,707,2
14284,14285,2012-08-23,3,2012,8,9,False,4,True,2,0.7,0.6515,0.7,0.0,58,354,412,2
14285,14286,2012-08-23,3,2012,8,10,False,4,True,1,0.74,0.6818,0.58,0.0896,76,157,233,2
14286,14287,2012-08-23,3,2012,8,11,False,4,True,1,0.76,0.6818,0.48,0.0896,86,192,278,2
14287,14288,2012-08-23,3,2012,8,12,False,4,True,1,0.78,0.6818,0.38,0.0,97,235,332,2
14288,14289,2012-08-23,3,2012,8,13,False,4,True,1,0.82,0.7273,0.38,0.0896,93,253,346,3
14289,14290,2012-08-23,3,2012,8,14,False,4,True,1,0.78,0.697,0.46,0.2239,114,191,305,3
14290,14291,2012-08-23,3,2012,8,15,False,4,True,1,0.78,0.697,0.46,0.1343,104,201,305,3
14291,14292,2012-08-23,3,2012,8,16,False,4,True,1,0.76,0.6818,0.48,0.1642,121,344,465,3
14292,14293,2012-08-23,3,2012,8,17,False,4,True,1,0.76,0.6818,0.45,0.2239,111,709,820,3
14293,14294,2012-08-23,3,2012,8,18,False,4,True,1,0.74,0.6667,0.48,0.2239,130,811,941,3
14294,14295,2012-08-23,3,2012,8,19,False,4,True,1,0.72,0.6667,0.51,0.0896,96,537,633,4
14295,14296,2012-08-23,3,2012,8,20,False,4,True,1,0.7,0.6515,0.61,0.1045,70,404,474,4
14296,14297,2012-08-23,3,2012,8,21,False,4,True,1,0.7,0.6515,0.61,0.1343,53,276,329,4
14297,14298,2012-08-23,3,2012,8,22,False,4,True,2,0.68,0.6364,0.61,0.1045,21,177,198,4
14298,14299,2012-08-23,3,2012,8,23,False,4,True,2,0.66,0.6212,0.69,0.0,24,133,157,4
14299,14300,2012-08-24,3,2012,8,0,False,5,True,2,0.66,0.6212,0.69,0.0,27,84,111,1
14300,14301,2012-08-24,3,2012,8,1,False,5,True,2,0.64,0.6061,0.73,0.0,5,37,42,1
14301,14302,2012-08-24,3,2012,8,2,False,5,True,1,0.66,0.6212,0.69,0.0,1,15,16,1
14302,14303,2012-08-24,3,2012,8,3,False,5,True,1,0.64,0.6061,0.73,0.0,2,6,8,1
14303,14304,2012-08-24,3,2012,8,4,False,5,True,2,0.64,0.6061,0.73,0.0,2,6,8,1
14304,14305,2012-08-24,3,2012,8,5,False,5,True,1,0.64,0.5909,0.78,0.0,1,37,38,1
14305,14306,2012-08-24,3,2012,8,6,False,5,True,2,0.62,0.5758,0.83,0.0,9,142,151,1
14306,14307,2012-08-24,3,2012,8,7,False,5,True,2,0.64,0.5909,0.78,0.0,13,412,425,2
14307,14308,2012-08-24,3,2012,8,8,False,5,True,2,0.66,0.6212,0.74,0.0,41,703,744,2
14308,14309,2012-08-24,3,2012,8,9,False,5,True,2,0.72,0.6667,0.58,0.0,58,331,389,2
14309,14310,2012-08-24,3,2012,8,10,False,5,True,2,0.76,0.6818,0.48,0.0,78,184,262,2
14310,14311,2012-08-24,3,2012,8,11,False,5,True,2,0.76,0.6818,0.48,0.1045,69,212,281,2
14311,14312,2012-08-24,3,2012,8,12,False,5,True,2,0.76,0.6818,0.45,0.0896,95,276,371,2
14312,14313,2012-08-24,3,2012,8,13,False,5,True,2,0.8,0.7121,0.41,0.1045,79,272,351,3
14313,14314,2012-08-24,3,2012,8,14,False,5,True,1,0.78,0.697,0.43,0.1045,109,229,338,3
14314,14315,2012-08-24,3,2012,8,15,False,5,True,2,0.76,0.6818,0.48,0.1343,99,251,350,3
14315,14316,2012-08-24,3,2012,8,16,False,5,True,2,0.76,0.6818,0.48,0.1343,101,414,515,3
14316,14317,2012-08-24,3,2012,8,17,False,5,True,2,0.74,0.6667,0.51,0.2239,117,695,812,3
14317,14318,2012-08-24,3,2012,8,18,False,5,True,2,0.72,0.6818,0.62,0.194,109,627,736,3
14318,14319,2012-08-24,3,2012,8,19,False,5,True,2,0.72,0.6667,0.58,0.1642,106,430,536,4
14319,14320,2012-08-24,3,2012,8,20,False,5,True,2,0.7,0.6515,0.65,0.2239,66,297,363,4
14320,14321,2012-08-24,3,2012,8,21,False,5,True,2,0.7,0.6515,0.61,0.1642,58,248,306,4
14321,14322,2012-08-24,3,2012,8,22,False,5,True,2,0.7,0.6515,0.61,0.0,42,209,251,4
14322,14323,2012-08-24,3,2012,8,23,False,5,True,2,0.68,0.6364,0.69,0.0896,38,140,178,4
14323,14324,2012-08-25,3,2012,8,0,False,6,False,2,0.7,0.6515,0.61,0.0,21,114,135,1
14324,14325,2012-08-25,3,2012,8,1,False,6,False,2,0.68,0.6364,0.69,0.0,15,100,115,1
14325,14326,2012-08-25,3,2012,8,2,False,6,False,2,0.66,0.6212,0.74,0.0896,18,61,79,1
14326,14327,2012-08-25,3,2012,8,3,False,6,False,1,0.66,0.6212,0.69,0.0896,7,31,38,1
14327,14328,2012-08-25,3,2012,8,4,False,6,False,2,0.66,0.6212,0.69,0.1045,3,9,12,1
14328,14329,2012-08-25,3,2012,8,5,False,6,False,2,0.64,0.6061,0.73,0.1642,4,10,14,1
14329,14330,2012-08-25,3,2012,8,6,False,6,False,2,0.64,0.5909,0.78,0.1642,5,25,30,1
